Text,Type,Score,File,Line Number
today,DATE,0.957740068435669,Chapter3.txt,865
David Hume,PERSON,0.9989113807678223,Chapter3.txt,865
James Watt,PERSON,0.9981216788291931,Chapter3.txt,867
One,QUANTITY,0.6345776915550232,Chapter3.txt,868
18th century,DATE,0.9969825744628906,Chapter3.txt,874
Britain,LOCATION,0.7793038487434387,Chapter3.txt,875
Britain,LOCATION,0.9831007719039917,Chapter3.txt,877
18th,QUANTITY,0.8079681992530823,Chapter3.txt,878
19th centuries,QUANTITY,0.8673504590988159,Chapter3.txt,878
Britain,LOCATION,0.6705191731452942,Chapter3.txt,878
first country,QUANTITY,0.8885617256164551,Chapter3.txt,878
Bessemer,ORGANIZATION,0.564658522605896,Chapter3.txt,886
Britain,LOCATION,0.9892122745513916,Chapter3.txt,888
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,891
James Cook,PERSON,0.9988269805908203,Chapter3.txt,900
Australia,LOCATION,0.9941911101341248,Chapter3.txt,901
Britain,ORGANIZATION,0.8728421330451965,Chapter3.txt,902
Canada,LOCATION,0.9681795835494995,Chapter3.txt,902
East India Company,ORGANIZATION,0.805711030960083,Chapter3.txt,902
India,LOCATION,0.9703677296638489,Chapter3.txt,903
southern Africa,LOCATION,0.9910117387771606,Chapter3.txt,904
Britain,ORGANIZATION,0.7295548319816589,Chapter3.txt,905
North America,LOCATION,0.9945139288902283,Chapter3.txt,906
west Indies,LOCATION,0.9031091332435608,Chapter3.txt,906
India,LOCATION,0.9847564101219177,Chapter3.txt,907
today,DATE,0.975945770740509,Chapter3.txt,907
Indonesia,LOCATION,0.9875406622886658,Chapter3.txt,907
Britain,LOCATION,0.9070438146591187,Chapter3.txt,908
France,LOCATION,0.944116473197937,Chapter3.txt,909
Sake Dean Mahomet,PERSON,0.9905653595924377,Chapter3.txt,911
1759,DATE,0.9995985627174377,Chapter3.txt,911
1851,DATE,0.9994986057281494,Chapter3.txt,911
Mahomet,PERSON,0.6670712232589722,Chapter3.txt,912
1759,DATE,0.9787671566009521,Chapter3.txt,912
Bengal,LOCATION,0.8459877967834473,Chapter3.txt,912
India,LOCATION,0.9953169822692871,Chapter3.txt,912
Bengal army,ORGANIZATION,0.6549397706985474,Chapter3.txt,913
Britain,LOCATION,0.9596142172813416,Chapter3.txt,913
1782,DATE,0.9995693564414978,Chapter3.txt,913
Ireland,LOCATION,0.6347770094871521,Chapter3.txt,914
Irish,OTHER,0.6015368103981018,Chapter3.txt,914
Jane Daly,PERSON,0.9992842078208923,Chapter3.txt,914
1786,DATE,0.998775064945221,Chapter3.txt,914
England,LOCATION,0.4907120168209076,Chapter3.txt,915
1810,DATE,0.9670377969741821,Chapter3.txt,915
Hindoostane,LOCATION,0.657508373260498,Chapter3.txt,915
"George Street, London",LOCATION,0.980745792388916,Chapter3.txt,916
first curry house,QUANTITY,0.7509732246398926,Chapter3.txt,916
Britain,LOCATION,0.9894292950630188,Chapter3.txt,917
Mahomet,PERSON,0.9464476704597473,Chapter3.txt,917
Indian,OTHER,0.6134898662567139,Chapter3.txt,917
Britain,LOCATION,0.918319821357727,Chapter3.txt,918
Britain,LOCATION,0.9319270253181458,Chapter3.txt,922
18th century,DATE,0.9885066747665405,Chapter3.txt,923
Britain,ORGANIZATION,0.5771209597587585,Chapter3.txt,924
American,OTHER,0.6556214690208435,Chapter3.txt,924
West Africa,LOCATION,0.9956467747688293,Chapter3.txt,925
America,LOCATION,0.9841820597648621,Chapter3.txt,926
Caribbean,LOCATION,0.9834471940994263,Chapter3.txt,926
Britain,LOCATION,0.9945839047431946,Chapter3.txt,931
first,QUANTITY,0.44311732053756714,Chapter3.txt,932
Quakers,ORGANIZATION,0.8195229172706604,Chapter3.txt,932
late 1700s,DATE,0.9552859663963318,Chapter3.txt,932
William Wilberforce,PERSON,0.9950278997421265,Chapter3.txt,933
Christian,ORGANIZATION,0.5092895030975342,Chapter3.txt,934
1807,DATE,0.9942995309829712,Chapter3.txt,938
British Empire,LOCATION,0.8119072914123535,Chapter3.txt,940
Royal Navy,ORGANIZATION,0.9664464592933655,Chapter3.txt,940
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,942
1833,DATE,0.8439230918884277,Chapter3.txt,952
2 million,QUANTITY,0.9238381385803223,Chapter3.txt,952
Indian,OTHER,0.8619959354400635,Chapter3.txt,952
Chinese,OTHER,0.9779611825942993,Chapter3.txt,952
Caribbean,LOCATION,0.9876202940940857,Chapter3.txt,953
South Africa,LOCATION,0.9827532768249512,Chapter3.txt,954
East Africa,LOCATION,0.9991763234138489,Chapter3.txt,954
Kenya,LOCATION,0.9992495179176331,Chapter3.txt,954
American War of Independence,EVENT,0.9333688616752625,Chapter3.txt,956
1760s,DATE,0.9908385872840881,Chapter3.txt,957
North America,LOCATION,0.9930753707885742,Chapter3.txt,959
British government,ORGANIZATION,0.8518580198287964,Chapter3.txt,961
British Parliament,ORGANIZATION,0.6663855910301208,Chapter3.txt,963
British government,ORGANIZATION,0.6697990894317627,Chapter3.txt,966
British army,ORGANIZATION,0.7670246958732605,Chapter3.txt,969
Britain,ORGANIZATION,0.7368464469909668,Chapter3.txt,970
1783,DATE,0.9986530542373657,Chapter3.txt,970
France,LOCATION,0.5811726450920105,Chapter3.txt,972
18th century,DATE,0.9982880353927612,Chapter3.txt,973
Britain,ORGANIZATION,0.5643107295036316,Chapter3.txt,973
France,ORGANIZATION,0.5666821599006653,Chapter3.txt,973
1789,DATE,0.9011009335517883,Chapter3.txt,974
France,LOCATION,0.9959185719490051,Chapter3.txt,974
French,LOCATION,0.4633740484714508,Chapter3.txt,974
Britain,LOCATION,0.9178963303565979,Chapter3.txt,975
Napoleon,PERSON,0.9778918027877808,Chapter3.txt,976
France,LOCATION,0.9727396368980408,Chapter3.txt,976
Britain,LOCATION,0.6535908579826355,Chapter3.txt,977
French,LOCATION,0.48732438683509827,Chapter3.txt,977
Spanish,OTHER,0.8551236987113953,Chapter3.txt,978
Battle of Trafalgar,EVENT,0.9907683730125427,Chapter3.txt,978
1805,DATE,0.9953927993774414,Chapter3.txt,978
Admiral Nelson,PERSON,0.7628875970840454,Chapter3.txt,978
Nelson,PERSON,0.543137788772583,Chapter3.txt,980
"Trafalgar Square, London",LOCATION,0.952502965927124,Chapter3.txt,980
HMS Victory,COMMERCIAL_ITEM,0.5193362236022949,Chapter3.txt,981
Portsmouth,LOCATION,0.9412057399749756,Chapter3.txt,981
British army,ORGANIZATION,0.6311892867088318,Chapter3.txt,981
French,LOCATION,0.4808002710342407,Chapter3.txt,982
1815,DATE,0.9987928867340088,Chapter3.txt,982
French Wars,LOCATION,0.7703346610069275,Chapter3.txt,982
Emperor Napoleon,PERSON,0.7315959930419922,Chapter3.txt,983
Duke of Wellington,PERSON,0.907055675983429,Chapter3.txt,983
Battle of Waterloo,EVENT,0.9801580309867859,Chapter3.txt,983
Wellington,LOCATION,0.7922042608261108,Chapter3.txt,984
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,987
Battle of Trafalgar,EVENT,0.9840887188911438,Chapter3.txt,996
21 October 1805,DATE,0.999938428401947,Chapter3.txt,996
British Royal,ORGANIZATION,0.8606393933296204,Chapter3.txt,996
French Navy,ORGANIZATION,0.9181519746780396,Chapter3.txt,997
Spanish Navy,ORGANIZATION,0.9687759876251221,Chapter3.txt,997
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1000
Victorian Age,DATE,0.9936180710792542,Chapter3.txt,1009
1837,DATE,0.9953483939170837,Chapter3.txt,1010
Queen Victoria,PERSON,0.9822102189064026,Chapter3.txt,1010
1901,DATE,0.9909605383872986,Chapter3.txt,1011
almost 64 years,QUANTITY,0.8934558033943176,Chapter3.txt,1011
2013,DATE,0.9985449314117432,Chapter3.txt,1011
Britain,LOCATION,0.5655357241630554,Chapter3.txt,1013
British Empire,ORGANIZATION,0.7114654183387756,Chapter3.txt,1017
Victorian period,DATE,0.9581276774406433,Chapter3.txt,1018
British Empire,ORGANIZATION,0.7746747732162476,Chapter3.txt,1018
India,LOCATION,0.9340559244155884,Chapter3.txt,1018
Australia,LOCATION,0.8447827100753784,Chapter3.txt,1019
Africa,LOCATION,0.9975702166557312,Chapter3.txt,1019
more than 400 million people,QUANTITY,0.8780447840690613,Chapter3.txt,1020
1853,DATE,0.9961128234863281,Chapter3.txt,1022
1913,DATE,0.9895898699760437,Chapter3.txt,1022
13 million,QUANTITY,0.9554536938667297,Chapter3.txt,1022
Britain,LOCATION,0.9697568416595459,Chapter3.txt,1023
1870,DATE,0.9993571639060974,Chapter3.txt,1024
1914,DATE,0.9959278702735901,Chapter3.txt,1024
"around 120, 000",QUANTITY,0.7946843504905701,Chapter3.txt,1024
Russian,OTHER,0.540647566318512,Chapter3.txt,1024
Polish,OTHER,0.7280795574188232,Chapter3.txt,1024
Jews,OTHER,0.9735996723175049,Chapter3.txt,1024
Britain,LOCATION,0.9327775239944458,Chapter3.txt,1025
London,LOCATION,0.8403697609901428,Chapter3.txt,1025
Manchester,LOCATION,0.9420273900032043,Chapter3.txt,1026
Leeds,LOCATION,0.975818932056427,Chapter3.txt,1026
India,LOCATION,0.962319552898407,Chapter3.txt,1026
Africa,LOCATION,0.8473665714263916,Chapter3.txt,1027
Britain,LOCATION,0.9790388941764832,Chapter3.txt,1027
Britain,ORGANIZATION,0.8802338242530823,Chapter3.txt,1030
One example,QUANTITY,0.7654091715812683,Chapter3.txt,1032
1846,DATE,0.9995341300964355,Chapter3.txt,1032
1847,DATE,0.9957290291786194,Chapter3.txt,1036
10 hours,QUANTITY,0.7944514751434326,Chapter3.txt,1038
Victoria,PERSON,0.6965017318725586,Chapter3.txt,1040
George,PERSON,0.9979351758956909,Chapter3.txt,1041
Robert Stephenson,PERSON,0.9998418688774109,Chapter3.txt,1041
Victorian period,DATE,0.9117165207862854,Chapter3.txt,1042
Isambard,PERSON,0.5399843454360962,Chapter3.txt,1044
Kingdom Brunel,ORGANIZATION,0.5594837665557861,Chapter3.txt,1045
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1048
Crimean War,EVENT,0.9801688194274902,Chapter3.txt,1057
1853,DATE,0.9945158362388611,Chapter3.txt,1058
1856,DATE,0.9970124959945679,Chapter3.txt,1058
Britain,LOCATION,0.7640754580497742,Chapter3.txt,1058
Turkey,LOCATION,0.9023262858390808,Chapter3.txt,1058
France,LOCATION,0.9781599640846252,Chapter3.txt,1058
Russia,LOCATION,0.7050344944000244,Chapter3.txt,1058
Crimean War,EVENT,0.9883089065551758,Chapter3.txt,1059
first war,QUANTITY,0.891790509223938,Chapter3.txt,1059
Queen Victoria,PERSON,0.9478930830955505,Chapter3.txt,1062
Victoria Cross,TITLE,0.5583482980728149,Chapter3.txt,1062
Florence Nightingale,PERSON,0.9834824204444885,Chapter3.txt,1064
1820,DATE,0.9974823594093323,Chapter3.txt,1064
1910,DATE,0.9993987083435059,Chapter3.txt,1064
Florence Nightingale,PERSON,0.9705901145935059,Chapter3.txt,1065
Italy,LOCATION,0.9911265969276428,Chapter3.txt,1065
English,OTHER,0.9263289570808411,Chapter3.txt,1065
age of 31,QUANTITY,0.8123124837875366,Chapter3.txt,1065
Germany,LOCATION,0.9986264705657959,Chapter3.txt,1066
1854,DATE,0.9975621700286865,Chapter3.txt,1066
Turkey,LOCATION,0.9950790405273438,Chapter3.txt,1066
Crimean War,EVENT,0.986912727355957,Chapter3.txt,1067
1860,DATE,0.9839576482772827,Chapter3.txt,1069
St Thomas’ Hospital,ORGANIZATION,0.9807705879211426,Chapter3.txt,1070
London,LOCATION,0.9990150928497314,Chapter3.txt,1070
first,QUANTITY,0.9339188933372498,Chapter3.txt,1070
today,DATE,0.9760093688964844,Chapter3.txt,1071
Florence,LOCATION,0.4826255738735199,Chapter3.txt,1071
Ireland,LOCATION,0.668661892414093,Chapter3.txt,1074
19th century,DATE,0.9986741542816162,Chapter3.txt,1074
Ireland,LOCATION,0.9892600774765015,Chapter3.txt,1075
Ireland,LOCATION,0.5525938272476196,Chapter3.txt,1078
million people,QUANTITY,0.8262276649475098,Chapter3.txt,1078
million and a half,QUANTITY,0.8228328227996826,Chapter3.txt,1079
Ireland,LOCATION,0.9309736490249634,Chapter3.txt,1079
United States,LOCATION,0.7549643516540527,Chapter3.txt,1080
England,LOCATION,0.9927515983581543,Chapter3.txt,1080
1861,DATE,0.992925763130188,Chapter3.txt,1080
Irish,OTHER,0.6425663828849792,Chapter3.txt,1081
Liverpool,LOCATION,0.7439448833465576,Chapter3.txt,1081
London,LOCATION,0.9948798418045044,Chapter3.txt,1081
Manchester,LOCATION,0.9814335703849792,Chapter3.txt,1081
Glasgow,LOCATION,0.8024530410766602,Chapter3.txt,1082
Irish Nationalist movement,ORGANIZATION,0.6675511598587036,Chapter3.txt,1083
19th century,DATE,0.998492956161499,Chapter3.txt,1083
Fenians,ORGANIZATION,0.34898534417152405,Chapter3.txt,1084
Charles Stuart Parnell,PERSON,0.9985591769218445,Chapter3.txt,1085
Ireland,LOCATION,0.7077199220657349,Chapter3.txt,1085
1832,DATE,0.7960070371627808,Chapter3.txt,1091
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1098
first,QUANTITY,0.8873196244239807,Chapter3.txt,1110
1867,DATE,0.9934353828430176,Chapter3.txt,1110
Reform Act,TITLE,0.8915560245513916,Chapter3.txt,1111
next century,DATE,0.93434739112854,Chapter3.txt,1119
Europe,LOCATION,0.9828659892082214,Chapter3.txt,1120
19th century,DATE,0.9941816926002502,Chapter3.txt,1120
Britain,LOCATION,0.9659948945045471,Chapter3.txt,1120
1870,DATE,0.996466875076294,Chapter3.txt,1121
1870,DATE,0.9995149374008179,Chapter3.txt,1124
1882,DATE,0.9961873888969421,Chapter3.txt,1124
late 19th,DATE,0.9430659413337708,Chapter3.txt,1125
early 20th centuries,DATE,0.9866757392883301,Chapter3.txt,1125
Emmeline Pankhurst,PERSON,0.9990304112434387,Chapter3.txt,1129
1858,DATE,0.9977909326553345,Chapter3.txt,1129
1928,DATE,0.9996461868286133,Chapter3.txt,1129
Emmeline Pankhurst,PERSON,0.9996708035469055,Chapter3.txt,1130
Manchester,LOCATION,0.9980440139770508,Chapter3.txt,1130
1858,DATE,0.9998944997787476,Chapter3.txt,1130
Franchise League,EVENT,0.7282344102859497,Chapter3.txt,1131
1889,DATE,0.9983880519866943,Chapter3.txt,1131
1903,DATE,0.974575400352478,Chapter3.txt,1132
first group,QUANTITY,0.8444386124610901,Chapter3.txt,1133
Emmeline,PERSON,0.933553159236908,Chapter3.txt,1138
1918,DATE,0.9875738024711609,Chapter3.txt,1138
age of 30,QUANTITY,0.7988718748092651,Chapter3.txt,1138
First,QUANTITY,0.9091200232505798,Chapter3.txt,1140
World War,EVENT,0.9649270176887512,Chapter3.txt,1141
Emmeline,PERSON,0.9333149790763855,Chapter3.txt,1141
1928,DATE,0.994021475315094,Chapter3.txt,1141
21,QUANTITY,0.9927092790603638,Chapter3.txt,1142
British Empire,ORGANIZATION,0.8023227453231812,Chapter3.txt,1145
1920s,DATE,0.990104079246521,Chapter3.txt,1145
late 19th century,DATE,0.972606360912323,Chapter3.txt,1146
Britain,LOCATION,0.8543776869773865,Chapter3.txt,1147
India,LOCATION,0.8978170156478882,Chapter3.txt,1150
southern Africa,LOCATION,0.9670908451080322,Chapter3.txt,1150
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1152
Boer War of 1899,EVENT,0.7380474209785461,Chapter3.txt,1163
1902,DATE,0.9851587414741516,Chapter3.txt,1163
Netherlands,LOCATION,0.8024575710296631,Chapter3.txt,1165
Boers,LOCATION,0.34130412340164185,Chapter3.txt,1165
Boers,ORGANIZATION,0.46395182609558105,Chapter3.txt,1165
over three years,QUANTITY,0.9451621174812317,Chapter3.txt,1166
Boers,ORGANIZATION,0.4973163604736328,Chapter3.txt,1167
Britain,LOCATION,0.9591372013092041,Chapter3.txt,1169
second half,QUANTITY,0.7769263386726379,Chapter3.txt,1170
20th century,DATE,0.9877843856811523,Chapter3.txt,1170
Commonwealth,ORGANIZATION,0.4837258458137512,Chapter3.txt,1171
Rudyard Kipling,PERSON,0.9975038766860962,Chapter3.txt,1173
1865,DATE,0.9971734285354614,Chapter3.txt,1173
1936,DATE,0.9995594620704651,Chapter3.txt,1173
Rudyard Kipling,PERSON,0.9982846975326538,Chapter3.txt,1174
India,LOCATION,0.9979785084724426,Chapter3.txt,1174
1865,DATE,0.9993335604667664,Chapter3.txt,1174
India,LOCATION,0.9938167929649353,Chapter3.txt,1174
USA,LOCATION,0.9700525403022766,Chapter3.txt,1175
both,QUANTITY,0.8234032392501831,Chapter3.txt,1175
India,LOCATION,0.9352748990058899,Chapter3.txt,1175
British Empire,ORGANIZATION,0.7638213038444519,Chapter3.txt,1176
Kipling,PERSON,0.7101592421531677,Chapter3.txt,1177
Nobel Prize,TITLE,0.9561846256256104,Chapter3.txt,1177
1907,DATE,0.9982391595840454,Chapter3.txt,1177
today,DATE,0.9372276067733765,Chapter3.txt,1179
Rudyard Kipling,PERSON,0.9699239134788513,Chapter3.txt,1189
Scotland,ORGANIZATION,0.6338240504264832,Chapter3.txt,1193
England,ORGANIZATION,0.9267075061798096,Chapter3.txt,1193
Wales,ORGANIZATION,0.9812437891960144,Chapter3.txt,1193
Britain,LOCATION,0.5656061768531799,Chapter3.txt,1194
Scotland,LOCATION,0.9940637946128845,Chapter3.txt,1195
Bonnie Prince Charlie,PERSON,0.976094663143158,Chapter3.txt,1195
British Empire,ORGANIZATION,0.6461184620857239,Chapter3.txt,1199
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1202
20th century,DATE,0.9909737706184387,Chapter3.txt,1211
First World War,EVENT,0.9872048497200012,Chapter3.txt,1212
early 20th century,DATE,0.9607244729995728,Chapter3.txt,1213
Britain,LOCATION,0.9887864589691162,Chapter3.txt,1213
first time,QUANTITY,0.8576219081878662,Chapter3.txt,1222
European,OTHER,0.5623091459274292,Chapter3.txt,1225
28 June 1914,DATE,0.9996879696846008,Chapter3.txt,1225
Archduke Franz,PERSON,0.9649734497070312,Chapter3.txt,1225
Ferdinand of Austria,PERSON,0.9278444051742554,Chapter3.txt,1226
First World War,EVENT,0.9941095113754272,Chapter3.txt,1227
1914,DATE,0.9942013621330261,Chapter3.txt,1227
18,DATE,0.9982572197914124,Chapter3.txt,1227
European,OTHER,0.586529552936554,Chapter3.txt,1229
European,OTHER,0.5388618111610413,Chapter3.txt,1230
two camps,QUANTITY,0.9377743005752563,Chapter3.txt,1230
Europe,LOCATION,0.9989006519317627,Chapter3.txt,1231
Britain,LOCATION,0.8372114896774292,Chapter3.txt,1232
France,LOCATION,0.8870555758476257,Chapter3.txt,1233
Russia,LOCATION,0.9992127418518066,Chapter3.txt,1233
Japan,LOCATION,0.9998264908790588,Chapter3.txt,1233
Belgium,LOCATION,0.9991369843482971,Chapter3.txt,1233
Serbia,LOCATION,0.9979937076568604,Chapter3.txt,1233
Greece,LOCATION,0.9910842180252075,Chapter3.txt,1233
Italy,LOCATION,0.7772786021232605,Chapter3.txt,1234
Romania,LOCATION,0.9934133887290955,Chapter3.txt,1234
United States,LOCATION,0.9873334169387817,Chapter3.txt,1234
British Empire,LOCATION,0.6584640741348267,Chapter3.txt,1234
more than a million,QUANTITY,0.8734216094017029,Chapter3.txt,1235
Indians,OTHER,0.7174915671348572,Chapter3.txt,1235
Britain,LOCATION,0.8868116736412048,Chapter3.txt,1236
"around 40, 000",QUANTITY,0.8971590399742126,Chapter3.txt,1236
West Indies,LOCATION,0.9431515336036682,Chapter3.txt,1237
Africa,LOCATION,0.9998176693916321,Chapter3.txt,1237
Australia,LOCATION,0.999862551689148,Chapter3.txt,1237
New Zealand,LOCATION,0.9990583658218384,Chapter3.txt,1237
Canada,LOCATION,0.9933765530586243,Chapter3.txt,1237
Germany,LOCATION,0.698014497756958,Chapter3.txt,1239
Austro-Hungarian Empire,LOCATION,0.8636965155601501,Chapter3.txt,1239
Ottoman Empire,LOCATION,0.8856003284454346,Chapter3.txt,1239
Bulgaria,LOCATION,0.8778013586997986,Chapter3.txt,1240
Millions of people,QUANTITY,0.9733566045761108,Chapter3.txt,1241
more than 2,QUANTITY,0.9754940271377563,Chapter3.txt,1241
million,QUANTITY,0.43493738770484924,Chapter3.txt,1242
1916,DATE,0.9598751664161682,Chapter3.txt,1243
"about 60,000",QUANTITY,0.9400210380554199,Chapter3.txt,1243
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1246
First World War,EVENT,0.9970855116844177,Chapter3.txt,1255
First World War,EVENT,0.9976970553398132,Chapter3.txt,1257
11.00 am,DATE,0.9353275895118713,Chapter3.txt,1257
11th November 1918,DATE,0.9987959861755371,Chapter3.txt,1257
Britain,LOCATION,0.5264204740524292,Chapter3.txt,1258
Ireland,LOCATION,0.9515596032142639,Chapter3.txt,1260
1913,DATE,0.9931473135948181,Chapter3.txt,1261
British government,ORGANIZATION,0.7745979428291321,Chapter3.txt,1261
Ireland,LOCATION,0.7974992990493774,Chapter3.txt,1261
Ireland,LOCATION,0.845722496509552,Chapter3.txt,1262
Protestants,ORGANIZATION,0.5009877681732178,Chapter3.txt,1264
Ireland,LOCATION,0.9894047975540161,Chapter3.txt,1264
First World War,EVENT,0.9898805022239685,Chapter3.txt,1266
British government,ORGANIZATION,0.7771333456039429,Chapter3.txt,1266
Ireland,LOCATION,0.9849221110343933,Chapter3.txt,1267
Irish Nationalists,ORGANIZATION,0.5636489987373352,Chapter3.txt,1267
1916,DATE,0.9695620536804199,Chapter3.txt,1268
British army,ORGANIZATION,0.7968134880065918,Chapter3.txt,1270
Ireland,LOCATION,0.9902752637863159,Chapter3.txt,1270
1921,DATE,0.9935780763626099,Chapter3.txt,1270
1922,DATE,0.9798057675361633,Chapter3.txt,1271
Ireland,LOCATION,0.8656352162361145,Chapter3.txt,1271
two countries,QUANTITY,0.9722625017166138,Chapter3.txt,1271
six,QUANTITY,0.9447948932647705,Chapter3.txt,1271
Protestant,ORGANIZATION,0.38460540771484375,Chapter3.txt,1272
Northern Ireland,LOCATION,0.8769180178642273,Chapter3.txt,1273
Ireland,LOCATION,0.9486080408096313,Chapter3.txt,1273
Irish,OTHER,0.37624746561050415,Chapter3.txt,1273
1949,DATE,0.99898761510849,Chapter3.txt,1274
both parts,QUANTITY,0.725431501865387,Chapter3.txt,1275
Ireland,LOCATION,0.9219352602958679,Chapter3.txt,1275
Ireland,LOCATION,0.7575427293777466,Chapter3.txt,1277
one,QUANTITY,0.6070395708084106,Chapter3.txt,1277
Northern Ireland,LOCATION,0.8677731156349182,Chapter3.txt,1280
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1282
Irish,OTHER,0.6743489503860474,Chapter3.txt,1291
1920s,DATE,0.982971727848053,Chapter3.txt,1295
1929,DATE,0.9968427419662476,Chapter3.txt,1297
1930s,DATE,0.9850404858589172,Chapter3.txt,1299
1 million,QUANTITY,0.9108803272247314,Chapter3.txt,1303
2 million,QUANTITY,0.9911020398139954,Chapter3.txt,1303
1930,DATE,0.9997019171714783,Chapter3.txt,1303
1939,DATE,0.9995334148406982,Chapter3.txt,1303
Graham Greene,PERSON,0.998491108417511,Chapter3.txt,1305
Evelyn Waugh,PERSON,0.9962024092674255,Chapter3.txt,1305
John Maynard Keynes,PERSON,0.9886674284934998,Chapter3.txt,1307
BBC,ORGANIZATION,0.9937782287597656,Chapter3.txt,1308
1922,DATE,0.9991827607154846,Chapter3.txt,1308
first,QUANTITY,0.44799184799194336,Chapter3.txt,1309
1936,DATE,0.9990131855010986,Chapter3.txt,1309
Second World War,EVENT,0.996087372303009,Chapter3.txt,1311
Adolf Hitler,PERSON,0.9975417852401733,Chapter3.txt,1312
Germany,LOCATION,0.9962087869644165,Chapter3.txt,1312
1933,DATE,0.999931812286377,Chapter3.txt,1312
Germany,LOCATION,0.9326696395874023,Chapter3.txt,1313
First World War,EVENT,0.9978507161140442,Chapter3.txt,1313
German,LOCATION,0.517683207988739,Chapter3.txt,1314
Germany,LOCATION,0.884803056716919,Chapter3.txt,1315
British government,ORGANIZATION,0.8312269449234009,Chapter3.txt,1316
Hitler,PERSON,0.9980624318122864,Chapter3.txt,1317
Poland,LOCATION,0.9646867513656616,Chapter3.txt,1317
1939,DATE,0.999735414981842,Chapter3.txt,1317
Britain,LOCATION,0.9411839842796326,Chapter3.txt,1317
France,ORGANIZATION,0.7741295099258423,Chapter3.txt,1318
Germany,LOCATION,0.919339120388031,Chapter3.txt,1319
Italy,LOCATION,0.7793721556663513,Chapter3.txt,1320
Empire of Japan,LOCATION,0.9255576729774475,Chapter3.txt,1320
Allies,LOCATION,0.6125200390815735,Chapter3.txt,1320
Union of South Africa,LOCATION,0.9152997136116028,Chapter3.txt,1322
Austria,LOCATION,0.9851276278495789,Chapter3.txt,1323
Czechoslovakia,LOCATION,0.9771161675453186,Chapter3.txt,1323
Hitler,PERSON,0.9923324584960938,Chapter3.txt,1323
Poland,LOCATION,0.9630318284034729,Chapter3.txt,1324
Belgium,LOCATION,0.9762568473815918,Chapter3.txt,1324
Netherlands,LOCATION,0.9911063313484192,Chapter3.txt,1324
1940,DATE,0.9972084164619446,Chapter3.txt,1325
German,OTHER,0.5310677886009216,Chapter3.txt,1325
France,LOCATION,0.8939313292503357,Chapter3.txt,1325
Winston Churchill,PERSON,0.9816424250602722,Chapter3.txt,1326
Prime Minister,PERSON,0.7884066104888916,Chapter3.txt,1326
Britain,LOCATION,0.7370899319648743,Chapter3.txt,1327
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1330
France,LOCATION,0.7280627489089966,Chapter3.txt,1339
France,LOCATION,0.7719325423240662,Chapter3.txt,1340
Britain,LOCATION,0.9200728535652161,Chapter3.txt,1341
"more than 300,000",QUANTITY,0.9778316020965576,Chapter3.txt,1341
Dunkirk,LOCATION,0.9869640469551086,Chapter3.txt,1342
Britain,LOCATION,0.7266147136688232,Chapter3.txt,1343
Germans,OTHER,0.8399034738540649,Chapter3.txt,1344
Dunkirk,LOCATION,0.38485512137413025,Chapter3.txt,1345
end of June 1940,DATE,0.9032125473022461,Chapter3.txt,1346
German,OTHER,0.5535928606987,Chapter3.txt,1346
Soviet Union,LOCATION,0.8339677453041077,Chapter3.txt,1346
June 1941,DATE,0.9982360601425171,Chapter3.txt,1347
Britain,LOCATION,0.8578724265098572,Chapter3.txt,1347
Nazi Germany,ORGANIZATION,0.6068432927131653,Chapter3.txt,1347
Hitler,PERSON,0.9964755177497864,Chapter3.txt,1348
Britain,LOCATION,0.925532877445221,Chapter3.txt,1348
Germany,LOCATION,0.9542803168296814,Chapter3.txt,1348
Britain,ORGANIZATION,0.6046251654624939,Chapter3.txt,1349
Germans,OTHER,0.7607483863830566,Chapter3.txt,1351
Battle of Britain,EVENT,0.8457940816879272,Chapter3.txt,1351
summer of 1940,DATE,0.8926787376403809,Chapter3.txt,1351
Royal Air Force,ORGANIZATION,0.9568722248077393,Chapter3.txt,1352
Battle of Britain,EVENT,0.8907862901687622,Chapter3.txt,1352
Britain,LOCATION,0.9903675317764282,Chapter3.txt,1353
German,LOCATION,0.4861026406288147,Chapter3.txt,1354
London,LOCATION,0.9781432151794434,Chapter3.txt,1355
Blitz,TITLE,0.358225017786026,Chapter3.txt,1356
Coventry,PERSON,0.6720028519630432,Chapter3.txt,1356
East End of London,LOCATION,0.9366860389709473,Chapter3.txt,1357
today,DATE,0.9704694747924805,Chapter3.txt,1359
Britons,LOCATION,0.3653517961502075,Chapter3.txt,1359
Britain,LOCATION,0.5133413076400757,Chapter3.txt,1361
Singapore,LOCATION,0.9918585419654846,Chapter3.txt,1362
Japanese,OTHER,0.5329795479774475,Chapter3.txt,1362
